0,0.017027,-0.0055454,0.10339,-0.99448,0.01455,-0.032719,0.99936
0.0334,0.017061,-0.0051731,0.103,-0.99452,0.013804,-0.03287,0.99936
0.0578,0.017318,-0.004818,0.10256,-0.99456,0.013136,-0.033459,0.99935
0.0744,0.017449,-0.0045379,0.10231,-0.99459,0.012597,-0.03378,0.99935
0.0913,0.017591,-0.0043882,0.1022,-0.9946,0.012325,-0.034096,0.99934
0.1081,0.017717,-0.0042787,0.10203,-0.99461,0.012127,-0.034369,0.99934
0.1247,0.017829,-0.0041474,0.10181,-0.99464,0.011881,-0.034623,0.99933
0.1414,0.017936,-0.0040202,0.1015,-0.99467,0.011639,-0.034864,0.99932
0.158,0.01809,-0.0038933,0.10122,-0.99469,0.011407,-0.035199,0.99932
0.1749,0.018242,-0.0037487,0.10094,-0.99472,0.01114,-0.035534,0.99931
0.1916,0.018303,-0.0036598,0.10076,-0.99474,0.01097,-0.035676,0.9993
0.2083,0.018419,-0.0036308,0.10066,-0.99474,0.010932,-0.035913,0.9993
0.2249,0.01861,-0.003448,0.10047,-0.99476,0.010599,-0.036331,0.99928
0.2417,0.01887,-0.00336,0.10026,-0.99478,0.010469,-0.036868,0.99927
0.2601,0.019087,-0.0032542,0.099929,-0.99481,0.010289,-0.037325,0.99925
0.275,0.019259,-0.0031706,0.099775,-0.99482,0.010151,-0.037685,0.99924
0.2918,0.019413,-0.0031114,0.099712,-0.99482,0.010062,-0.038005,0.99923
0.3084,0.01966,-0.0030181,0.099697,-0.99482,0.009925,-0.038515,0.99921
0.3251,0.019849,-0.0029202,0.099779,-0.99481,0.0097712,-0.03891,0.99919
0.3418,0.019992,-0.002823,0.099788,-0.9948,0.0096065,-0.039212,0.99918
0.3589,0.020134,-0.0025227,0.099716,-0.99481,0.0090347,-0.039557,0.99918
0.3752,0.020164,-0.002357,0.099622,-0.99482,0.0087072,-0.03965,0.99918
0.392,0.020254,-0.0020641,0.099541,-0.99483,0.0081392,-0.039888,0.99917
0.4087,0.020195,-0.0018224,0.099482,-0.99483,0.0076441,-0.03982,0.99918
0.4254,0.020163,-0.0014332,0.099323,-0.99485,0.006857,-0.039834,0.99918
0.442,0.020022,-0.0010362,0.099157,-0.99487,0.0060326,-0.039634,0.9992
0.459,0.01994,-0.00060368,0.099082,-0.99488,0.0051526,-0.039557,0.9992
0.4755,0.019878,-0.00030179,0.099043,-0.99488,0.0045381,-0.039493,0.99921
0.4922,0.019792,0.00017867,0.099072,-0.99488,0.0035661,-0.039416,0.99922
0.5089,0.019765,0.00058465,0.099079,-0.99488,0.0027533,-0.039443,0.99922
0.5257,0.019639,0.00094848,0.099024,-0.99489,0.0020021,-0.039264,0.99923
0.5423,0.019486,0.0013198,0.098983,-0.9949,0.0012315,-0.039035,0.99924
0.5592,0.019351,0.0016913,0.098905,-0.99491,0.00046261,-0.03884,0.99925
0.5758,0.019383,0.0021146,0.098908,-0.99491,-0.00037333,-0.038987,0.99924
0.5926,0.019396,0.0023057,0.098877,-0.99491,-0.00075247,-0.03905,0.99924
0.6092,0.019311,0.0026369,0.098779,-0.99492,-0.001432,-0.038947,0.99924
0.6258,0.019181,0.0029886,0.0987,-0.99493,-0.0021604,-0.038758,0.99925
0.6429,0.018984,0.0032254,0.098632,-0.99494,-0.0026732,-0.038412,0.99926
0.6593,0.018816,0.0035774,0.098605,-0.99494,-0.0034079,-0.038147,0.99927
0.6761,0.018674,0.0038569,0.098598,-0.99494,-0.0039924,-0.037919,0.99927
0.6927,0.018563,0.0042523,0.098549,-0.99495,-0.0048029,-0.037777,0.99927
0.7096,0.018452,0.0046984,0.098477,-0.99496,-0.0057151,-0.037644,0.99927
0.7262,0.018409,0.0050486,0.098394,-0.99496,-0.0064237,-0.037625,0.99927
0.7431,0.018325,0.0054683,0.098402,-0.99496,-0.0072749,-0.037542,0.99927
0.7595,0.018259,0.0059201,0.098511,-0.99495,-0.0081831,-0.0375,0.99926
0.7762,0.018178,0.0061102,0.098598,-0.99494,-0.0085739,-0.037377,0.99926
0.7929,0.018114,0.0064411,0.098644,-0.99494,-0.0092433,-0.037315,0.99926
0.8096,0.017987,0.0066868,0.098628,-0.99494,-0.0097578,-0.037112,0.99926
0.8263,0.017893,0.0069403,0.098558,-0.99495,-0.010283,-0.036973,0.99926
0.8432,0.017725,0.0072413,0.098529,-0.99495,-0.010917,-0.036697,0.99927
0.8598,0.017559,0.0074682,0.098558,-0.99495,-0.0114,-0.036413,0.99927
0.8764,0.017412,0.0077886,0.098624,-0.99494,-0.012064,-0.036185,0.99927
0.8932,0.017347,0.0081673,0.098659,-0.99494,-0.012829,-0.03613,0.99926
0.9099,0.017249,0.0084632,0.098666,-0.99494,-0.013437,-0.035994,0.99926
0.9267,0.017138,0.0090502,0.098552,-0.99494,-0.014631,-0.035886,0.99925
0.9433,0.017118,0.0094351,0.098515,-0.99494,-0.015402,-0.035922,0.99924
0.96,0.017077,0.0097037,0.098408,-0.99495,-0.015948,-0.035892,0.99923
0.9766,0.017094,0.01005,0.098329,-0.99496,-0.016636,-0.035993,0.99921
0.9934,0.017015,0.010291,0.098217,-0.99497,-0.017136,-0.035879,0.99921
1.0115,0.016901,0.010545,0.098038,-0.99498,-0.017671,-0.0357,0.99921
1.0274,0.016856,0.010768,0.097739,-0.99501,-0.018134,-0.035648,0.9992
1.0448,0.016936,0.011115,0.097033,-0.99508,-0.018834,-0.035862,0.99918
1.0605,0.016966,0.011275,0.096143,-0.99516,-0.019178,-0.035936,0.99917
1.0769,0.016902,0.011413,0.094072,-0.99536,-0.01954,-0.035794,0.99917
1.0938,0.016606,0.011732,0.09022,-0.99571,-0.020367,-0.035187,0.99917
1.1112,0.016344,0.011913,0.086628,-0.99604,-0.020899,-0.034623,0.99918
1.1272,0.015805,0.012167,0.081926,-0.99644,-0.021658,-0.033492,0.9992
1.1438,0.014939,0.012023,0.07566,-0.99695,-0.021712,-0.031607,0.99926
1.1606,0.014174,0.012008,0.068857,-0.99745,-0.022002,-0.02993,0.99931
1.1772,0.013105,0.011877,0.060937,-0.99798,-0.02211,-0.027604,0.99937
1.1939,0.0119,0.011768,0.051525,-0.99853,-0.022276,-0.024977,0.99944
