0,-0.019703,-0.0020134,-0.14698,0.98894,0.0018096,-0.039562,0.99922
0.019,-0.017444,-0.0071102,-0.14739,0.9889,-0.0089202,-0.036597,0.99929
0.036,-0.017503,-0.0081744,-0.14681,0.98898,-0.011029,-0.03702,0.99925
0.052,-0.017722,-0.0089405,-0.14594,0.98909,-0.012513,-0.037667,0.99921
0.069,-0.017893,-0.0094362,-0.14512,0.98921,-0.013476,-0.038138,0.99918
0.085,-0.018047,-0.0101,-0.14399,0.98936,-0.014788,-0.038619,0.99914
0.102,-0.018131,-0.010106,-0.14319,0.98948,-0.014807,-0.038775,0.99914
0.119,-0.018267,-0.010196,-0.14277,0.98953,-0.014962,-0.039063,0.99912
0.136,-0.018305,-0.010262,-0.14219,0.98962,-0.015105,-0.039149,0.99912
0.152,-0.018372,-0.010061,-0.14193,0.98966,-0.0147,-0.03922,0.99912
0.169,-0.018461,-0.010032,-0.14163,0.9897,-0.014627,-0.039384,0.99912
0.186,-0.018476,-0.010127,-0.14145,0.98972,-0.014818,-0.039437,0.99911
0.204,-0.01842,-0.010375,-0.14103,0.98978,-0.015343,-0.03939,0.99911
0.219,-0.018382,-0.010638,-0.14066,0.98983,-0.015889,-0.039382,0.9991
0.236,-0.018362,-0.01106,-0.1404,0.98986,-0.01674,-0.039458,0.99908
0.252,-0.018416,-0.011541,-0.14013,0.98989,-0.017687,-0.039694,0.99906
0.269,-0.01859,-0.011709,-0.14006,0.9899,-0.017974,-0.040084,0.99903
0.286,-0.0189,-0.011932,-0.13974,0.98994,-0.018341,-0.040755,0.999
0.302,-0.019391,-0.011903,-0.13927,0.98999,-0.018166,-0.04171,0.99896
0.319,-0.019986,-0.011719,-0.1387,0.99006,-0.017661,-0.042825,0.99893
0.336,-0.020498,-0.011309,-0.138,0.99016,-0.016738,-0.043713,0.9989
0.353,-0.021023,-0.010545,-0.13687,0.99031,-0.01513,-0.044524,0.99889
0.37,-0.021497,-0.0092137,-0.13541,0.99051,-0.012431,-0.045082,0.99891
0.387,-0.021992,-0.0076314,-0.13371,0.99075,-0.0092406,-0.045618,0.99892
0.403,-0.022382,-0.0058961,-0.13189,0.99099,-0.0057821,-0.045915,0.99893
0.42,-0.022484,-0.0044429,-0.13018,0.99123,-0.0029541,-0.045729,0.99895
0.436,-0.022331,-0.0033951,-0.12836,0.99147,-0.00099949,-0.045152,0.99898
0.453,-0.021835,-0.002277,-0.12631,0.99175,0.00099955,-0.043886,0.99904
0.469,-0.021426,-0.0013374,-0.1243,0.99201,0.0026732,-0.042842,0.99908
0.487,-0.020994,-0.00074583,-0.12264,0.99223,0.0036694,-0.041844,0.99912
0.504,-0.020407,-4.3722e-05,-0.12088,0.99246,0.0048467,-0.040516,0.99917
0.52,-0.019631,0.0009602,-0.11888,0.99271,0.0065737,-0.038747,0.99923
0.537,-0.018667,0.0020564,-0.11655,0.99301,0.0084353,-0.036594,0.99929
0.553,-0.017816,0.0033409,-0.11433,0.99328,0.010711,-0.034628,0.99934
